internal_drug_id,entity_status,name_candidate,name_source,name_resolution_status,rxnorm_match_status,rxnorm_match_method,rxcui,rxnorm_name,rxnorm_synonym,rxnorm_tty,rxnorm_language,match_score,enrichment_confidence,api_status,error_message
DRUG_000375,CONFIRMED_INTEGRATED_ENTITY,pyridostigmine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,9000,pyridostigmine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000376,CONFIRMED_INTEGRATED_ENTITY,Adinazolam,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_000377,CONFIRMED_INTEGRATED_ENTITY,desoximetasone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3255,desoximetasone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000378,CONFIRMED_INTEGRATED_ENTITY,azelaic acid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,18602,azelaic acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000379,CONFIRMED_INTEGRATED_ENTITY,zafirlukast,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,114970,zafirlukast,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000380,CONFIRMED_INTEGRATED_ENTITY,propylthiouracil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8794,propylthiouracil,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000381,CONFIRMED_INTEGRATED_ENTITY,acetohydroxamic acid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,16728,acetohydroxamic acid,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000382,CONFIRMED_INTEGRATED_ENTITY,pentostatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8011,pentostatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000383,CONFIRMED_INTEGRATED_ENTITY,methoxsalen,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6854,methoxsalen,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000384,CONFIRMED_INTEGRATED_ENTITY,Piroxicam,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,68115,piroxicam-beta-cyclodextrin,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000385,CONFIRMED_INTEGRATED_ENTITY,lamotrigine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28439,lamotrigine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000386,CONFIRMED_INTEGRATED_ENTITY,perflutren,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,283753,perflutren,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000387,CONFIRMED_INTEGRATED_ENTITY,hydroxyzine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5553,hydroxyzine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000388,CONFIRMED_INTEGRATED_ENTITY,Bosentan,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,AMBIGUOUS_CLINICAL_MAPPING,conflict_resolution,,,,,,0.0,AMBIGUOUS_CLINICAL_MAPPING,success,"Conflict: mapped to multiple different RxCUIs: ['75207', '1468845']"
DRUG_000389,CONFIRMED_INTEGRATED_ENTITY,tigecycline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,384455,tigecycline,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000390,CONFIRMED_INTEGRATED_ENTITY,doxapram,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3637,doxapram,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000391,CONFIRMED_INTEGRATED_ENTITY,benzthiazide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19008,benzthiazide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000392,CONFIRMED_INTEGRATED_ENTITY,methotrexate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6851,methotrexate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000393,CONFIRMED_INTEGRATED_ENTITY,carbamazepine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2002,carbamazepine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000394,CONFIRMED_INTEGRATED_ENTITY,cisatracurium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,319864,cisatracurium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000395,CONFIRMED_INTEGRATED_ENTITY,7-(2-Amino(phenyl)acetamido)-3-methyl-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1299782,cephalexin anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000396,CONFIRMED_INTEGRATED_ENTITY,cinnarizine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2549,cinnarizine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000397,CONFIRMED_INTEGRATED_ENTITY,fondaparinux,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,321208,fondaparinux,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000398,CONFIRMED_INTEGRATED_ENTITY,vinblastine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,11198,vinblastine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000399,CONFIRMED_INTEGRATED_ENTITY,propranolol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8787,propranolol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000400,CONFIRMED_INTEGRATED_ENTITY,fenoprofen,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4331,fenoprofen,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000401,CONFIRMED_INTEGRATED_ENTITY,clonidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2599,clonidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000402,CONFIRMED_INTEGRATED_ENTITY,sulfamethizole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10179,sulfamethizole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000403,CONFIRMED_INTEGRATED_ENTITY,valacyclovir,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,73645,valacyclovir,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000404,CONFIRMED_INTEGRATED_ENTITY,carbenicillin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2015,carbenicillin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000405,CONFIRMED_INTEGRATED_ENTITY,lactulose,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6218,lactulose,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000406,CONFIRMED_INTEGRATED_ENTITY,voriconazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,121243,voriconazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000407,CONFIRMED_INTEGRATED_ENTITY,levocarnitine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42955,levocarnitine,l-carnitine,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000408,CONFIRMED_INTEGRATED_ENTITY,enalapril,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3827,enalapril,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000409,CONFIRMED_INTEGRATED_ENTITY,nizatidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42319,nizatidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000410,CONFIRMED_INTEGRATED_ENTITY,diclofenac,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3355,diclofenac,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000411,CONFIRMED_INTEGRATED_ENTITY,fluticasone propionate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,50121,fluticasone propionate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000412,CONFIRMED_INTEGRATED_ENTITY,lisuride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6446,lisuride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000413,CONFIRMED_INTEGRATED_ENTITY,doxazosin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,49276,doxazosin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000414,CONFIRMED_INTEGRATED_ENTITY,fluocinolone acetonide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4461,fluocinolone acetonide,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000415,CONFIRMED_INTEGRATED_ENTITY,piperazine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8340,piperazine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000416,CONFIRMED_INTEGRATED_ENTITY,ethosuximide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4135,ethosuximide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000417,CONFIRMED_INTEGRATED_ENTITY,amiloride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,644,amiloride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000418,CONFIRMED_INTEGRATED_ENTITY,NO_NAME_CANDIDATE,none,NO_NAME_CANDIDATE,HIGH_EXACT,exact_identifier_based,1545999,oxytetracycline anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000419,CONFIRMED_INTEGRATED_ENTITY,halobetasol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,41208,halobetasol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000420,CONFIRMED_INTEGRATED_ENTITY,labetalol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6185,labetalol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000421,CONFIRMED_INTEGRATED_ENTITY,thiopental,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10493,thiopental,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000422,CONFIRMED_INTEGRATED_ENTITY,linezolid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,190376,linezolid,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000423,CONFIRMED_INTEGRATED_ENTITY,ivermectin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6069,ivermectin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000424,CONFIRMED_INTEGRATED_ENTITY,medroxyprogesterone acetate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1000112,medroxyprogesterone acetate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000425,CONFIRMED_INTEGRATED_ENTITY,cisapride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,35255,cisapride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000426,CONFIRMED_INTEGRATED_ENTITY,sulindac,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10237,sulindac,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000427,CONFIRMED_INTEGRATED_ENTITY,cyclothiazide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,22033,cyclothiazide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000428,CONFIRMED_INTEGRATED_ENTITY,nafcillin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7233,nafcillin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000429,CONFIRMED_INTEGRATED_ENTITY,chloroquine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2393,chloroquine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000430,CONFIRMED_INTEGRATED_ENTITY,ethionamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4127,ethionamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000431,CONFIRMED_INTEGRATED_ENTITY,metaraminol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6805,metaraminol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000432,CONFIRMED_INTEGRATED_ENTITY,butorphanol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1841,butorphanol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000433,CONFIRMED_INTEGRATED_ENTITY,bisoprolol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19484,bisoprolol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000434,CONFIRMED_INTEGRATED_ENTITY,amodiaquine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,720,amodiaquine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000435,CONFIRMED_INTEGRATED_ENTITY,furazolidone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4601,furazolidone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000436,CONFIRMED_INTEGRATED_ENTITY,rifabutin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,55672,rifabutin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000437,CONFIRMED_INTEGRATED_ENTITY,paramethadione,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,32894,paramethadione,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000438,CONFIRMED_INTEGRATED_ENTITY,demeclocycline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3154,demeclocycline,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000439,CONFIRMED_INTEGRATED_ENTITY,imatinib,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,282388,imatinib,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000440,CONFIRMED_INTEGRATED_ENTITY,triamcinolone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10759,triamcinolone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000441,CONFIRMED_INTEGRATED_ENTITY,oxandrolone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7779,oxandrolone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000442,CONFIRMED_INTEGRATED_ENTITY,nicardipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7396,nicardipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000443,CONFIRMED_INTEGRATED_ENTITY,fluphenazine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4496,fluphenazine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000444,CONFIRMED_INTEGRATED_ENTITY,testosterone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10379,testosterone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000445,CONFIRMED_INTEGRATED_ENTITY,efavirenz,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,195085,efavirenz,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000446,CONFIRMED_INTEGRATED_ENTITY,Bacitracin,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1291,bacitracin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000447,CONFIRMED_INTEGRATED_ENTITY,Nicotinic Acid,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,7393,niacin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000448,CONFIRMED_INTEGRATED_ENTITY,Clorazepate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,2353,clorazepate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000449,CONFIRMED_INTEGRATED_ENTITY,guanabenz,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5033,guanabenz,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000450,CONFIRMED_INTEGRATED_ENTITY,Alendronic Acid,pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,236083,alendronic acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000451,CONFIRMED_INTEGRATED_ENTITY,clofarabine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,44151,clofarabine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000452,CONFIRMED_INTEGRATED_ENTITY,dexmedetomidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,48937,dexmedetomidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000453,CONFIRMED_INTEGRATED_ENTITY,sulfacetamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10169,sulfacetamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000454,CONFIRMED_INTEGRATED_ENTITY,prednisone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8640,prednisone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000455,CONFIRMED_INTEGRATED_ENTITY,clofibrate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2594,clofibrate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000456,CONFIRMED_INTEGRATED_ENTITY,astemizole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,42328,astemizole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000457,CONFIRMED_INTEGRATED_ENTITY,butoconazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19884,butoconazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000458,CONFIRMED_INTEGRATED_ENTITY,adenosine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,296,adenosine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000459,CONFIRMED_INTEGRATED_ENTITY,simvastatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,36567,simvastatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000460,CONFIRMED_INTEGRATED_ENTITY,pemetrexed,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,68446,pemetrexed,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000461,CONFIRMED_INTEGRATED_ENTITY,mebendazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6672,mebendazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000462,CONFIRMED_INTEGRATED_ENTITY,dyclonine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,23744,dyclonine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000463,CONFIRMED_INTEGRATED_ENTITY,nystatin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7597,nystatin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000464,CONFIRMED_INTEGRATED_ENTITY,propoxyphene,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8785,propoxyphene,dextropropoxyphene,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000465,CONFIRMED_INTEGRATED_ENTITY,mitotane,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7004,mitotane,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000466,CONFIRMED_INTEGRATED_ENTITY,stavudine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,59763,stavudine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000467,CONFIRMED_INTEGRATED_ENTITY,leucovorin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6313,leucovorin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000468,CONFIRMED_INTEGRATED_ENTITY,dyphylline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3714,dyphylline,diprophylline,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000469,CONFIRMED_INTEGRATED_ENTITY,pentazocine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8001,pentazocine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000470,CONFIRMED_INTEGRATED_ENTITY,Sulfuric acid magnesium salt (1:1),pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1311625,magnesium sulfate anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_000471,CONFIRMED_INTEGRATED_ENTITY,latanoprost,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,43611,latanoprost,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000472,CONFIRMED_INTEGRATED_ENTITY,estrone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4103,estrone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000473,CONFIRMED_INTEGRATED_ENTITY,trazodone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10737,trazodone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000474,CONFIRMED_INTEGRATED_ENTITY,mecamylamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,6673,mecamylamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000475,CONFIRMED_INTEGRATED_ENTITY,sevelamer,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,214824,sevelamer,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000476,CONFIRMED_INTEGRATED_ENTITY,metaxalone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,59078,metaxalone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000477,CONFIRMED_INTEGRATED_ENTITY,verapamil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,11170,verapamil,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000478,CONFIRMED_INTEGRATED_ENTITY,trimethobenzamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38685,trimethobenzamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000479,CONFIRMED_INTEGRATED_ENTITY,flumethasone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4458,flumethasone,flumetasone,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000480,CONFIRMED_INTEGRATED_ENTITY,sulfalene,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10175,sulfalene,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000481,CONFIRMED_INTEGRATED_ENTITY,nilutamide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,31805,nilutamide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000482,CONFIRMED_INTEGRATED_ENTITY,nafarelin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28656,nafarelin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000483,CONFIRMED_INTEGRATED_ENTITY,epinephrine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3992,epinephrine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000484,CONFIRMED_INTEGRATED_ENTITY,sumatriptan,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,37418,sumatriptan,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000485,CONFIRMED_INTEGRATED_ENTITY,pirenzepine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8352,pirenzepine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_000486,CONFIRMED_INTEGRATED_ENTITY,"7-(2-(2-Amino-1,3-thiazol-4-yl)((carboxymethoxy)imino)acetamido)-3-ethenyl-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid",pubchem_cid_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1546021,cefixime anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
